zabbix_host,train,type,coach,ip,mac,serial,config,firmware
50_6028_MAR3-B1,6028,AP,5,10.179.28.220,00:14:5A:04:1D:18,3623-073001-1-04-00000123-2206,AP3m-v1-00145a041d18,6.11.2-0
50_6028_MAR3-B1,6028,AP,5,10.179.28.224,00:14:5A:04:1C:51,3623-073001-1-04-00000092-2206,AP2m-v1-00145a041c51,6.11.2-0
50_6028_MAR3-B1,6028,AP,5,10.179.28.226,00:14:5A:04:63:47,3623-073001-1-05-00000828-2341,AP1m-v1-00145a046347,6.11.2-0
50_6028_MAR3-B1,6028,AP,5,10.179.28.233,00:14:5A:04:6A:9E,3623-073001-1-05-00000898-2343,AP4m-v1-00145a046a9e,6.11.2-0
50_6028_MAR3-B1,6028,SW,5,10.179.28.140,A0:59:3A:D0:5C:20,240737,nv6-F2-v8-137,7.4.2
50_6028_MAR3-B1,6028,SW,5,10.179.28.142,A0:59:3A:D0:5B:40,240730,nv6-F1-v8-137,7.4.2
50_6028_MAR3-B1,6028,SW,5,10.179.28.203,A0:59:3A:D0:61:E0,240783,nv6-F3-v8-137,7.4.2
50_6028_MAR3-B1,6028,AP,6,,,,,
50_6028_MAR3-B1,6028,AP,6,,,,,
50_6028_MAR3-B1,6028,AP,6,10.179.28.230,00:14:5A:04:58:3F,3623-073001-1-05-00000657-2333,AP4m-v1-00145a04583f,6.11.2-0
50_6028_MAR3-B1,6028,AP,6,10.179.28.237,00:14:5A:04:6A:9A,3623-073001-1-05-00000897-2343,AP3m-v1-00145a046a9a,6.11.2-0
50_6028_MAR3-B1,6028,SW,6,10.179.28.185,A0:59:3A:D0:37:E0,230447,nv6-B3-v8-137,7.4.2
50_6028_MAR3-B1,6028,SW,6,10.179.28.188,A0:59:3A:D0:37:C0,230446,nv6-B1-v8-137,7.4.2
50_6028_MAR3-B1,6028,SW,6,10.179.28.206,A0:59:3A:D0:55:E0,240687,nv6-B2-v8-137,7.4.2
50_6032_MAR3-B1,6032,AP,1,10.179.32.222,00:14:5A:04:8C:09,3623-073001-1-05-00001469-2419,AP4-v1,6.10.0-0
50_6032_MAR3-B1,6032,AP,1,10.179.32.228,00:14:5A:04:8E:70,3623-073001-1-05-00001497-2419,AP2-v1,6.10.0-0
50_6032_MAR3-B1,6032,AP,1,10.179.32.230,00:14:5A:04:79:BE,3623-073001-1-05-00001068-2401,AP3-v1,6.10.0-0
50_6032_MAR3-B1,6032,AP,1,10.179.32.232,00:14:5A:04:8C:60,3623-073001-1-05-00001483-2419,AP1-v1,6.10.0-0
50_6032_MAR3-B1,6032,SW,1,10.179.32.179,A0:59:3A:D0:79:60,240971,nv6-A1-v8-145,7.4.2
50_6032_MAR3-B1,6032,SW,1,10.179.32.180,A0:59:3A:D0:6D:60,240875,nv6-A2-v8-145,7.4.2
50_6032_MAR3-B1,6032,SW,1,10.179.32.181,A0:59:3A:D0:7E:40,241010,nv6-A3-v8-145,7.4.2
50_6032_MAR3-B1,6032,AP,2,10.179.32.219,00:14:5A:04:8E:48,3623-073001-1-05-00001489-2419,AP4-v1,6.10.0-0
50_6032_MAR3-B1,6032,AP,2,10.179.32.223,00:14:5A:04:8C:4A,3623-073001-1-05-00001478-2419,AP3-v1,6.10.0-0
50_6032_MAR3-B1,6032,AP,2,10.179.32.237,00:14:5A:04:7A:90,3623-073001-1-05-00001112-2401,AP1-v1,6.10.0-0
50_6032_MAR3-B1,6032,AP,2,10.179.32.240,00:14:5A:04:90:94,3623-073001-1-05-00001513-2421,AP2-v1,6.10.0-0
50_6032_MAR3-B1,6032,SW,2,10.179.32.190,A0:59:3A:D0:71:40,240906,nv6-C2-v8-145,7.4.2
50_6032_MAR3-B1,6032,SW,2,10.179.32.194,A0:59:3A:D0:74:40,240930,nv6-C1-v8-145,7.4.2
50_6032_MAR3-B1,6032,SW,2,10.179.32.195,A0:59:3A:D0:81:20,241033,nv6-C3-v8-145,7.4.2
50_6032_MAR3-B1,6032,AP,3,10.179.32.225,00:14:5A:04:78:8B,3623-073001-1-05-00000993-2401,AP4-v1,6.10.0-0
50_6032_MAR3-B1,6032,AP,3,10.179.32.226,00:14:5A:04:79:A2,3623-073001-1-05-00001061-2401,AP3-v1,6.10.0-0
50_6032_MAR3-B1,6032,AP,3,10.179.32.233,00:14:5A:04:8A:C6,3623-073001-1-05-00001456-2418,AP2-v1,6.10.0-0
50_6032_MAR3-B1,6032,AP,3,10.179.32.241,00:14:5A:04:79:4D,3623-073001-1-05-00001040-2401,AP1-v1,6.10.0-0
50_6032_MAR3-B1,6032,BOX,3,10.179.32.1,7C:70:BC:70:D9:35,box1-t32.dostoneu-nv6.21net.com,2025.2.1 - b0d6e087 - _,6.1.0-31-amd64
50_6032_MAR3-B1,6032,SW,3,10.179.32.182,A0:59:3A:D0:55:60,240683,nv6-D3-v8-145,7.4.2
50_6032_MAR3-B1,6032,SW,3,10.179.32.189,A0:59:3A:D0:76:E0,240951,nv6-D1-v8-145,7.4.2
50_6032_MAR3-B1,6032,SW,3,10.179.32.192,A0:59:3A:D0:74:20,240929,nv6-D2-v8-145,7.4.2
50_6032_MAR3-B1,6032,AP,4,10.179.32.224,00:14:5A:04:8E:74,3623-073001-1-05-00001498-2419,AP4-v1,6.10.0-0
50_6032_MAR3-B1,6032,AP,4,10.179.32.231,00:14:5A:04:79:27,3623-073001-1-05-00001032-2401,AP3-v1,6.10.0-0
50_6032_MAR3-B1,6032,AP,4,10.179.32.236,00:14:5A:04:8F:92,3623-073001-1-05-00001509-2420,AP2-v1,6.10.0-0
50_6032_MAR3-B1,6032,AP,4,10.179.32.238,00:14:5A:04:7A:94,3623-073001-1-05-00001113-2401,AP1-v1,6.10.0-0
50_6032_MAR3-B1,6032,SW,4,10.179.32.178,A0:59:3A:D0:7F:A0,241021,nv6-E1-v8-145,7.4.2
50_6032_MAR3-B1,6032,SW,4,10.179.32.184,A0:59:3A:D0:80:00,241024,nv6-E3-v8-145,7.4.2
50_6032_MAR3-B1,6032,SW,4,10.179.32.187,A0:59:3A:D0:7F:80,241020,nv6-E2-v8-145,7.4.2
50_6032_MAR3-B1,6032,AP,5,10.179.32.218,00:14:5A:04:8A:CA,3623-073001-1-05-00001457-2418,AP4-v1,6.10.0-0
50_6032_MAR3-B1,6032,AP,5,10.179.32.221,00:14:5A:04:8C:6B,3623-073001-1-05-00001484-2419,AP3-v1,6.10.0-0
50_6032_MAR3-B1,6032,AP,5,10.179.32.234,00:14:5A:04:8C:7C,3623-073001-1-05-00001486-2419,AP1-v1,6.10.0-0
50_6032_MAR3-B1,6032,AP,5,10.179.32.235,00:14:5A:04:8C:4E,3623-073001-1-05-00001479-2419,AP2-v1,6.10.0-0
50_6032_MAR3-B1,6032,SW,5,10.179.32.183,A0:59:3A:D0:7F:00,241016,nv6-F1-v8-145,7.4.2
50_6032_MAR3-B1,6032,SW,5,10.179.32.191,A0:59:3A:D0:79:80,240972,nv6-F2-v8-145,7.4.2
50_6032_MAR3-B1,6032,SW,5,10.179.32.193,A0:59:3A:D0:7C:20,240993,nv6-F3-v8-145,7.4.2
50_6032_MAR3-B1,6032,AP,6,10.179.32.220,00:14:5A:04:79:45,3623-073001-1-05-00001038-2401,AP4-v1,unknown
50_6032_MAR3-B1,6032,AP,6,10.179.32.227,00:14:5A:04:8C:56,3623-073001-1-05-00001481-2419,AP3-v1,6.10.0-0
50_6032_MAR3-B1,6032,AP,6,10.179.32.229,00:14:5A:04:8F:9A,3623-073001-1-05-00001510-2420,AP1-v1,6.10.0-0
50_6032_MAR3-B1,6032,AP,6,10.179.32.239,00:14:5A:04:8A:46,3623-073001-1-05-00001424-2418,AP2-v1,6.10.0-0
50_6032_MAR3-B1,6032,SW,6,10.179.32.185,A0:59:3A:D0:6E:80,240884,nv6-B2-v8-145,7.4.2
50_6032_MAR3-B1,6032,SW,6,10.179.32.186,A0:59:3A:D0:74:C0,240934,nv6-B3-v8-145,7.4.2
50_6032_MAR3-B1,6032,SW,6,10.179.32.188,A0:59:3A:D0:72:60,240915,nv6-B1-v8-145,7.4.2
50_6040_MAR3-B1,6040,AP,1,10.179.40.224,00:14:5A:04:7D:83,3623-073001-1-05-00001196-2406,AP4-v1,6.11.2-0
50_6040_MAR3-B1,6040,AP,1,10.179.40.227,00:14:5A:04:7D:AB,3623-073001-1-05-00001206-2406,AP3-v1,6.11.2-0
50_6040_MAR3-B1,6040,AP,1,10.179.40.232,00:14:5A:04:7F:03,3623-073001-1-05-00001292-2406,AP2-v1,6.11.2-0
50_6040_MAR3-B1,6040,AP,1,10.179.40.239,00:14:5A:04:7E:1F,3623-073001-1-05-00001235-2406,AP1-v1,6.11.2-0
50_6040_MAR3-B1,6040,SW,1,10.179.40.181,A0:59:3A:D0:37:20,230441,nv6-A1-v8-140,7.4.2
50_6040_MAR3-B1,6040,SW,1,10.179.40.185,A0:59:3A:D0:40:80,230516,nv6-A2-v8-140,7.4.2
50_6040_MAR3-B1,6040,SW,1,10.179.40.201,A0:59:3A:D0:36:C0,230438,nv6-A3-v8-140,7.4.2
50_6040_MAR3-B1,6040,AP,2,,,,,
50_6040_MAR3-B1,6040,AP,2,10.179.40.223,00:14:5A:04:7E:27,3623-073001-1-05-00001237-2406,AP4-v1,6.11.2-0
50_6040_MAR3-B1,6040,AP,2,10.179.40.225,00:14:5A:04:7D:D7,3623-073001-1-05-00001217-2406,AP3-v1,6.11.2-0
50_6040_MAR3-B1,6040,AP,2,10.179.40.235,00:14:5A:04:7D:23,3623-073001-1-05-00001172-2406,AP1-v1,6.11.2-0
50_6040_MAR3-B1,6040,SW,2,10.179.40.184,A0:59:3A:D0:37:A0,230445,nv6-C3-v8-140,7.4.2
50_6040_MAR3-B1,6040,SW,2,10.179.40.193,A0:59:3A:D0:64:80,240804,nv6-C2-v8-140,7.4.2
50_6040_MAR3-B1,6040,SW,2,10.179.40.199,A0:59:3A:D0:36:A0,230437,nv6-C1-v8-140,7.4.2
50_6040_MAR3-B1,6040,AP,3,10.179.40.218,00:14:5A:04:7E:07,3623-073001-1-05-00001229-2406,AP1-v1,6.11.2-0
50_6040_MAR3-B1,6040,AP,3,10.179.40.226,00:14:5A:04:7E:1B,3623-073001-1-05-00001234-2406,AP4-v1,6.11.2-0
50_6040_MAR3-B1,6040,AP,3,10.179.40.228,00:14:5A:04:7E:23,3623-073001-1-05-00001236-2406,AP3-v1,6.11.2-0
50_6040_MAR3-B1,6040,AP,3,10.179.40.231,00:14:5A:04:7F:1F,3623-073001-1-05-00001299-2406,AP2-v1,6.11.2-0
50_6040_MAR3-B1,6040,BOX,3,10.179.40.1,7C:70:BC:70:D2:9B,box1-t40.dostoneu-nv6.21net.com,2025.2.1 - d79f96d8 - _,6.1.0-31-amd64
50_6040_MAR3-B1,6040,SW,3,10.179.40.194,A0:59:3A:D0:44:A0,230549,nv6-D3-v8-140,7.4.2
50_6040_MAR3-B1,6040,SW,3,10.179.40.195,A0:59:3A:D0:53:00,240664,nv6-D1-v8-140,7.4.2
50_6040_MAR3-B1,6040,SW,3,10.179.40.202,A0:59:3A:D0:61:00,240776,nv6-D2-v8-140,7.4.2
50_6040_MAR3-B1,6040,AP,4,10.179.40.219,00:14:5A:04:7D:2B,3623-073001-1-05-00001174-2406,AP1m-v1-00145a047d2b,6.11.2-0
50_6040_MAR3-B1,6040,AP,4,10.179.40.222,00:14:5A:04:7D:0B,3623-073001-1-05-00001166-2406,AP2m-v1-00145a047d0b,6.11.2-0
50_6040_MAR3-B1,6040,AP,4,10.179.40.234,00:14:5A:04:7D:C7,3623-073001-1-05-00001213-2406,AP4m-v1-00145a047dc7,6.11.2-0
50_6040_MAR3-B1,6040,AP,4,10.179.40.236,00:14:5A:04:7E:6B,3623-073001-1-05-00001254-2406,AP3m-v1-00145a047e6b,6.11.2-0
50_6040_MAR3-B1,6040,SW,4,10.179.40.191,A0:59:3A:D0:49:A0,230589,nv6-E2-v8-140,7.4.2
50_6040_MAR3-B1,6040,SW,4,10.179.40.197,A0:59:3A:D0:49:C0,230590,nv6-E1-v8-140,7.4.2
50_6040_MAR3-B1,6040,SW,4,10.179.40.203,A0:59:3A:D0:47:80,230572,nv6-E3-v8-140,7.4.2
50_6040_MAR3-B1,6040,AP,5,10.179.40.220,00:14:5A:04:7D:F7,3623-073001-1-05-00001225-2406,AP2m-v1-00145a047df7,6.11.2-0
50_6040_MAR3-B1,6040,AP,5,10.179.40.230,00:14:5A:04:7D:A3,3623-073001-1-05-00001204-2406,AP4m-v1-00145a047da3,6.11.2-0
50_6040_MAR3-B1,6040,AP,5,10.179.40.233,00:14:5A:04:7E:5B,3623-073001-1-05-00001250-2406,AP3m-v1-00145a047e5b,6.11.2-0
50_6040_MAR3-B1,6040,AP,5,10.179.40.240,00:14:5A:04:7D:73,3623-073001-1-05-00001192-2406,AP1m-v1-00145a047d73,6.11.2-0
50_6040_MAR3-B1,6040,SW,5,10.179.40.182,A0:59:3A:D0:44:80,230548,nv6-F3-v8-140,7.4.2
50_6040_MAR3-B1,6040,SW,5,10.179.40.190,A0:59:3A:D0:41:40,230522,nv6-F1-v8-140,7.4.2
50_6040_MAR3-B1,6040,SW,5,10.179.40.198,A0:59:3A:D0:45:E0,230559,nv6-F2-v8-140,7.4.2
50_6040_MAR3-B1,6040,AP,6,10.179.40.221,00:14:5A:04:7D:E7,3623-073001-1-05-00001221-2406,AP1m-v1-00145a047de7,6.11.2-0
50_6040_MAR3-B1,6040,AP,6,10.179.40.229,00:14:5A:04:7E:FF,3623-073001-1-05-00001291-2406,AP4m-v1-00145a047eff,6.11.2-0
50_6040_MAR3-B1,6040,AP,6,10.179.40.237,00:14:5A:04:7E:DB,3623-073001-1-05-00001282-2406,AP2m-v1-00145a047edb,6.11.2-0
50_6040_MAR3-B1,6040,AP,6,10.179.40.238,00:14:5A:04:7F:AC,3623-073001-1-05-00001334-2406,AP3m-v1-00145a047fac,6.11.2-0
50_6040_MAR3-B1,6040,SW,6,10.179.40.192,A0:59:3A:D0:4D:80,240620,nv6-B1-v8-140,7.4.2
50_6040_MAR3-B1,6040,SW,6,10.179.40.196,A0:59:3A:D0:4C:E0,240615,nv6-B3-v8-140,7.4.2
50_6040_MAR3-B1,6040,SW,6,10.179.40.200,A0:59:3A:D0:61:40,240778,nv6-B2-v8-140,7.4.2
50_6047_MAR3-B1,6047,AP,1,10.179.47.218,00:14:5A:04:30:6B,3623-073001-1-05-00000215-2243,AP4-v1,6.10.0-0
50_6047_MAR3-B1,6047,AP,1,10.179.47.221,00:14:5A:04:40:12,3623-073001-1-05-00000409-2314,AP3-v1,6.11.2-0
50_6047_MAR3-B1,6047,AP,1,10.179.47.229,00:14:5A:04:30:AD,3623-073001-1-05-00000226-2243,AP1-v1,6.11.2-0
50_6047_MAR3-B1,6047,AP,1,10.179.47.233,00:14:5A:04:40:3E,3623-073001-1-05-00000420-2314,AP2-v1,6.11.2-0
50_6047_MAR3-B1,6047,SW,1,10.179.47.178,A0:59:3A:D0:30:E0,230391,nv6-A1-v8-130,7.4.2
50_6047_MAR3-B1,6047,SW,1,10.179.47.196,A0:59:3A:D0:30:00,230384,nv6-A3-v8-130,7.4.2
50_6047_MAR3-B1,6047,SW,1,10.179.47.197,A0:59:3A:D0:29:20,230329,nv6-A2-v8-130,7.4.2
50_6047_MAR3-B1,6047,AP,2,10.179.47.219,00:14:5A:04:3C:82,3623-073001-1-05-00000405-2307,AP4-v1,6.11.2-0
50_6047_MAR3-B1,6047,AP,2,10.179.47.228,00:14:5A:04:52:F0,3623-073001-1-05-00000582-2326,AP2-v1,6.11.2-0
50_6047_MAR3-B1,6047,AP,2,10.179.47.230,00:14:5A:04:52:D0,3623-073001-1-05-00000574-2326,AP3-v1-00145a0452d0,6.11.2-0
50_6047_MAR3-B1,6047,AP,2,10.179.47.231,00:14:5A:04:30:35,3623-073001-1-05-00000204-2243,AP1-v1,6.11.2-0
50_6047_MAR3-B1,6047,SW,2,10.179.47.181,A0:59:3A:D0:3F:E0,230511,nv6-C1-v8-130,7.4.2
50_6047_MAR3-B1,6047,SW,2,10.179.47.182,A0:59:3A:D0:49:60,230587,nv6-C2-v8-130,7.4.2
50_6047_MAR3-B1,6047,SW,2,10.179.47.187,A0:59:3A:D0:41:C0,230526,nv6-C3-v8-130,7.4.2
50_6047_MAR3-B1,6047,AP,3,10.179.47.220,00:14:5A:04:30:B5,3623-073001-1-05-00000228-2243,AP4-v1,6.11.2-0
50_6047_MAR3-B1,6047,AP,3,10.179.47.224,00:14:5A:04:1C:D4,3623-073001-1-04-00000107-2206,AP3-v1,6.11.2-0
50_6047_MAR3-B1,6047,AP,3,10.179.47.227,00:14:5A:04:58:9B,3623-073001-1-05-00000680-2333,AP1-v1,6.10.0-0
50_6047_MAR3-B1,6047,AP,3,10.179.47.234,00:14:5A:04:40:82,3623-073001-1-05-00000437-2314,AP2-v1,6.11.2-0
50_6047_MAR3-B1,6047,BOX,3,10.179.47.1,7C:70:BC:70:E2:15,box1-t47.dostoneu-nv6.21net.com,2025.2.1 - d79f96d8 - _,6.1.0-31-amd64
50_6047_MAR3-B1,6047,SW,3,10.179.47.180,A0:59:3A:D0:42:60,230531,nv6-D2-v8-130,7.4.2
50_6047_MAR3-B1,6047,SW,3,10.179.47.184,A0:59:3A:D0:42:A0,230533,nv6-D3-v8-130,7.4.2
50_6047_MAR3-B1,6047,SW,3,10.179.47.186,A0:59:3A:D0:49:E0,230591,nv6-D1-v8-130,7.4.2
50_6047_MAR3-B1,6047,AP,4,10.179.47.223,00:14:5A:04:40:2E,3623-073001-1-05-00000416-2314,AP4m-v1-00145a04402e,6.10.0-0
50_6047_MAR3-B1,6047,AP,4,10.179.47.226,00:14:5A:04:30:41,3623-073001-1-05-00000207-2243,AP3m-v1-00145a043041,6.10.0-0
50_6047_MAR3-B1,6047,AP,4,10.179.47.237,00:14:5A:04:1C:DC,3623-073001-1-04-00000109-2206,AP2m-v1-00145a041cdc,6.11.2-0
50_6047_MAR3-B1,6047,AP,4,10.179.47.240,00:14:5A:04:40:6A,3623-073001-1-05-00000431-2314,AP1m-v1-00145a04406a,6.11.2-0
50_6047_MAR3-B1,6047,SW,4,10.179.47.185,A0:59:3A:D0:44:60,230547,nv6-E1-v8-130,7.4.2
50_6047_MAR3-B1,6047,SW,4,10.179.47.190,A0:59:3A:D0:40:C0,230518,nv6-E3-v8-130,7.4.2
50_6047_MAR3-B1,6047,SW,4,10.179.47.195,A0:59:3A:D0:47:20,230569,nv6-E2-v8-130,7.4.2
50_6047_MAR3-B1,6047,AP,5,10.179.47.225,00:14:5A:04:30:7B,3623-073001-1-05-00000218-2243,AP4m-v1-00145a04307b,6.11.2-0
50_6047_MAR3-B1,6047,AP,5,10.179.47.235,00:14:5A:04:58:BB,3623-073001-1-05-00000688-2333,AP3m-v1-00145a0458bb,6.11.2-0
50_6047_MAR3-B1,6047,AP,5,10.179.47.238,00:14:5A:04:30:5D,3623-073001-1-05-00000213-2243,AP1m-v1-00145a04305d,6.11.2-0
50_6047_MAR3-B1,6047,AP,5,192.168.1.20,00:14:5A:04:30:4D,unknown,unknown,unknown
50_6047_MAR3-B1,6047,SW,5,10.179.47.191,A0:59:3A:D0:48:E0,230583,nv6-F1-v8-130,7.4.2
50_6047_MAR3-B1,6047,SW,5,10.179.47.193,A0:59:3A:D0:46:A0,230565,nv6-F2-v8-130,7.4.2
50_6047_MAR3-B1,6047,SW,5,10.179.47.194,A0:59:3A:D0:48:A0,230581,nv6-F3-v8-130,7.4.2
50_6047_MAR3-B1,6047,AP,6,10.179.47.222,00:14:5A:04:52:9C,3623-073001-1-05-00000571-2326,AP4m-v1-00145a04529c,6.10.0-0
50_6047_MAR3-B1,6047,AP,6,10.179.47.232,00:14:5A:04:30:9D,3623-073001-1-05-00000223-2243,AP3m-v1-00145a04309d,6.11.2-0
50_6047_MAR3-B1,6047,AP,6,10.179.47.236,00:14:5A:04:52:DC,3623-073001-1-05-00000577-2326,AP2m-v1-00145a0452dc,6.11.2-0
50_6047_MAR3-B1,6047,AP,6,10.179.47.239,00:14:5A:04:40:CE,3623-073001-1-05-00000455-2314,AP1m-v1-00145a0440ce,6.11.2-0
50_6047_MAR3-B1,6047,SW,6,10.179.47.188,A0:59:3A:D0:28:40,230322,nv6-B1-v8-130,7.4.2
50_6047_MAR3-B1,6047,SW,6,10.179.47.189,A0:59:3A:D0:28:00,230320,nv6-B3-v8-130,7.4.2
50_6047_MAR3-B1,6047,SW,6,10.179.47.192,A0:59:3A:D0:28:C0,230326,nv6-B2-v8-130,7.4.2
